728	8	203
731	1	60
731	2	168
731	3	57
731	4	34
732	1	160
732	2	160
732	3	160
732	4	66
732	5	15
732	6	264
732	7	275
732	8	273
732	9	80
736	1	52
736	2	66
736	3	275
736	4	27
736	5	51
736	6	120
736	7	160
736	8	66
736	9	120
736	10	126
736	11	264
736	12	271
736	13	80
736	14	275
736	15	88
737	1	118
737	2	223
737	3	62
737	4	66
737	5	53
737	6	51
737	7	51
737	8	187
737	9	120
737	10	274
738	1	53
738	2	120
738	3	53
738	4	52
738	5	275
738	6	53
738	7	27
738	8	88
739	1	55
739	2	271
739	3	118
739	4	224
739	5	224
739	6	60
739	7	134
739	8	274
742	1	135
742	2	273
742	3	273
742	4	273
742	5	160
742	6	66
742	7	126
742	8	264
742	9	58
754	1	120
754	2	273
754	3	160
754	4	222
754	5	118
754	6	160
754	7	62
767	1	120
767	2	160
767	3	160
767	4	273
767	5	160
767	6	273
767	7	122
767	8	160
767	9	15
767	10	88
768	1	120
768	2	52
768	3	52
768	4	52
768	5	15
768	6	15
768	7	224
768	8	118
768	9	118
768	10	99
768	11	204
778	1	52
778	2	88
779	1	52
779	2	88
779	3	59
779	4	271
779	5	120
779	6	264
780	1	53
780	2	88
781	1	53
781	2	88
783	1	53
783	2	88
784	1	53
784	2	88
784	3	264
784	4	187
784	5	184
786	1	53
786	2	88
786	3	99
788	1	53
788	2	88
788	3	122
789	1	52
789	2	275
789	3	120
789	4	120
789	5	264
790	1	52
790	2	88
791	1	53
791	2	88
792	1	52
792	2	88
792	3	187
792	4	264
793	1	51
793	2	264
793	3	118
793	4	124
794	1	53
794	2	88
795	1	13
795	2	88
796	1	13
797	1	52
797	2	88
797	3	59
797	4	264
798	1	53
798	2	88
799	1	53
799	2	224
799	3	134
799	4	88
800	1	53
800	2	88
800	3	274
800	4	275
801	1	53
801	2	88
801	3	59
802	1	53
802	2	88
803	1	52
803	2	122
803	3	120
803	4	66
803	5	264
804	1	53
804	2	88
805	1	53
805	2	88
806	1	53
806	2	60
806	3	275
806	4	134
806	5	88
806	6	122
807	1	53
807	2	88
808	1	52
808	2	88
809	1	53
809	2	53
810	1	52
810	2	88
811	1	53
811	2	88
811	3	264
811	4	274
811	5	271
812	1	53
812	2	59
812	3	271
812	4	264
812	5	88
813	1	52
813	2	60
813	3	204
813	4	204
813	5	88
815	1	53
815	2	88
815	3	204
815	4	60
817	1	53
817	2	88
817	3	118
817	4	204
817	5	204
818	1	53
818	2	88
818	3	118
818	4	204
818	5	204
819	1	53
819	2	60
819	3	118
819	4	118
819	5	204
819	6	204
821	1	53
821	2	224
821	3	88
821	4	122
822	1	52
822	2	60
822	3	275
822	4	275
822	5	88
823	1	53
823	2	88
824	1	52
824	2	88
825	1	52
825	2	59
825	3	264
825	4	184
825	5	191
825	6	88
826	1	53
826	2	60
826	3	134
826	4	118
827	1	53
827	2	264
827	3	88
828	1	52
828	2	275
828	3	184
828	4	88
828	5	271
828	6	271
828	7	66
828	8	120
828	9	264
829	1	53
829	2	264
829	3	51
829	4	275
829	5	88
830	1	53
830	2	88
830	3	59
831	1	53
831	2	184
831	3	264
831	4	275
832	1	53
832	2	60
832	3	275
832	4	88
833	1	52
833	2	60
833	3	275
833	4	62
833	5	62
833	6	118
833	7	88
834	1	242
834	2	53
834	3	118
834	4	118
834	5	62
835	1	53
835	2	88
835	3	59
836	1	52
836	2	88
837	1	52
837	2	88
837	3	264
837	4	59
838	1	52
838	2	88
838	3	126
838	4	264
841	1	52
841	2	52
841	3	126
841	4	275
841	5	184
841	6	264
841	7	271
841	8	88
842	1	52
842	2	273
842	3	53
842	4	264
842	5	271
842	6	88
843	1	53
843	2	264
843	3	271
843	4	88
844	1	135
844	2	52
844	3	88
845	1	53
845	2	120
845	3	184
845	4	264
845	5	271
845	6	52
846	1	53
846	2	88
846	3	184
846	4	274
846	5	264
847	1	52
847	2	120
847	3	120
847	4	271
847	5	264
847	6	88
848	1	52
848	2	126
848	3	264
848	4	88
849	1	53
849	2	88
849	3	264
850	1	53
850	2	88
850	3	264
850	4	59
851	1	52
851	2	120
851	3	271
851	4	264
851	5	264
851	6	88
851	7	275
852	1	53
852	2	88
852	3	271
852	4	264
852	5	275
853	1	52
853	2	275
853	3	264
853	4	184
853	5	88
854	1	52
854	2	264
854	3	88
855	1	52
855	2	264
855	3	88
855	4	184
856	1	52
856	2	118
856	3	249
856	4	249
857	1	53
857	2	51
857	3	264
857	4	88
858	1	53
858	2	88
858	3	51
858	4	126
859	1	52
859	2	88
859	3	126
861	1	51
861	2	88
862	1	52
862	2	52
862	3	275
862	4	264
862	5	88
863	1	53
863	2	271
863	3	88
863	4	275
863	5	264
863	6	274
864	1	53
864	2	51
864	3	88
865	1	53
865	2	184
865	3	271
865	4	88
865	5	274
865	6	264
865	7	173
868	1	52
868	2	88
868	3	274
869	1	53
869	2	275
869	3	88
869	4	122
871	1	53
871	2	275
871	3	275
871	4	126
871	5	99
871	6	99
871	7	264
871	8	126
872	1	120
872	2	52
872	3	88
873	1	52
873	2	88
873	3	52
873	4	187
875	1	53
875	2	51
875	3	51
875	4	88
875	5	88
879	1	52
879	2	275
879	3	184
879	4	51
879	5	66
879	6	271
879	7	271
879	8	88
885	1	53
885	2	53
885	3	264
885	4	88
892	1	52
892	2	88
892	3	52
892	4	264
893	1	52
893	2	88
893	3	66
893	4	275
893	5	264
894	1	53
894	2	120
894	3	53
894	4	88
895	1	52
895	2	126
895	3	66
895	4	88
895	5	51
895	6	88
895	7	184
896	1	52
896	2	88
897	1	66
897	2	53
897	3	51
897	4	126
899	1	53
899	2	120
899	3	126
899	4	88
899	5	88
900	1	53
900	2	88
900	3	120
900	4	126
901	1	52
901	2	88
901	3	118
901	4	204
904	1	52
904	2	118
904	3	204
905	1	52
905	2	118
905	3	204
905	4	177
905	5	122
906	1	53
906	2	118
906	3	118
906	4	88
906	5	204
906	6	204
906	7	204
907	1	52
907	2	118
907	3	118
907	4	204
907	5	88
908	1	53
908	2	118
908	3	204
908	4	204
908	5	88
909	1	52
909	2	88
909	3	118
910	1	52
910	2	88
910	3	52
910	4	122
912	1	52
912	2	118
912	3	204
912	4	204
912	5	204
914	1	53
914	2	88
915	1	53
915	2	88
916	1	52
916	2	88
916	3	126
917	1	53
917	2	124
917	3	122
918	1	52
918	2	88
919	1	52
919	2	88
919	3	126
921	1	52
921	2	120
921	3	52
921	4	88
922	1	52
922	2	118
922	3	118
922	4	204
922	5	204
922	6	204
922	7	88
923	1	52
923	2	118
923	3	204
923	4	204
923	5	88
924	1	52
924	2	223
924	3	118
924	4	204
924	5	204
925	1	53
925	2	88
925	3	118
925	4	204
925	5	204
926	1	53
926	2	88
926	3	118
926	4	204
926	5	204
926	6	204
927	1	53
927	2	124
927	3	118
927	4	88
928	1	53
928	2	124
928	3	118
929	1	53
929	2	134
929	3	118
929	4	118
929	5	124
929	6	88
930	1	53
930	2	118
930	3	88
931	1	52
931	2	88
932	1	52
932	2	59
932	3	88
933	1	52
933	2	88
934	1	52
934	2	88
935	1	52
935	2	88
935	3	59
936	1	52
936	2	88
936	3	59
937	1	52
937	2	88
938	1	52
938	2	59
938	3	59
939	1	52
939	2	124
939	3	88
941	1	52
941	2	118
941	3	62
941	4	59
942	1	273
942	2	124
942	3	118
942	4	118
942	5	134
942	6	204
942	7	88
943	1	52
943	2	88
943	3	118
943	4	59
944	1	53
944	2	124
944	3	118
944	4	118
947	1	53
947	2	88
947	3	118
947	4	118
947	5	62
948	1	52
948	2	118
948	3	88
949	1	53
949	2	124
949	3	88
950	1	53
950	2	124
950	3	142
951	1	53
951	2	124
951	3	142
952	1	53
952	2	124
952	3	88
953	1	53
953	2	88
953	3	124
953	4	142
955	1	53
955	2	88
955	3	142
955	4	118
955	5	124
957	1	53
957	2	124
957	3	88
957	4	62
958	1	53
958	2	124
958	3	142
959	1	53
959	2	124
959	3	88
960	1	52
960	2	88
960	3	59
961	1	52
961	2	88
961	3	59
962	1	53
962	2	224
962	3	88
963	1	53
963	2	88
963	3	136
965	1	52
965	2	88
965	3	62
966	1	60
966	2	52
966	3	88
966	4	29
966	5	131
967	1	52
967	2	88
967	3	258
967	4	124
969	1	52
969	2	88
969	3	118
970	1	52
970	2	88
971	1	52
971	2	88
991	1	52
991	2	88
991	3	181
992	1	51
992	2	88
992	3	181
993	1	52
993	2	88
993	3	59
994	1	52
994	2	88
994	3	274
995	1	53
995	2	124
995	3	274
995	4	88
996	1	53
996	2	124
996	3	88
997	1	52
997	2	88
998	1	52
998	2	88
998	3	264
999	1	52
999	2	265
999	3	118
999	4	88
999	5	118
999	6	59
1000	1	52
1000	2	59
1000	3	124
1000	4	88
1000	5	264
1001	1	52
1001	2	88
1001	3	59
1001	4	124
1001	5	264
1003	1	53
1003	2	88
1003	3	59
1003	4	59
1003	5	124
1003	6	225
1004	1	52
1004	2	59
1004	3	124
1004	4	88
1004	5	264
1005	1	52
1005	2	59
1005	3	59
1005	4	88
1005	5	225
1005	6	118
1005	7	117
1006	1	59
1006	2	53
1006	3	124
1006	4	88
1006	5	264
1007	1	52
1007	2	59
1007	3	88
1007	4	124
1007	5	264
1008	1	53
1008	2	59
1008	3	88
1008	4	124
1008	5	264
1009	1	52
1009	2	59
1009	3	59
1009	4	88
1009	5	122
1009	6	264
1010	1	52
1010	2	59
1010	3	59
1010	4	88
1010	5	122
1010	6	122
1010	7	264
1011	1	53
1011	2	59
1011	3	88
1015	1	153
1015	2	153
1015	3	204
1015	4	210
1026	1	19
1026	2	275
1026	3	147
1026	4	123
1026	5	264
1026	6	264
1029	1	19
1029	2	49
1029	3	181
1029	4	160
1029	5	264
1029	6	264
1030	1	33
1030	2	225
1030	3	83
1030	4	147
1030	5	147
1030	6	195
1033	1	83
1033	2	105
1033	3	225
1033	4	99
1037	1	19
1037	2	19
1037	3	147
1037	4	243
1037	5	21
1037	6	72
1037	7	264
1037	8	98
1039	1	19
1039	2	72
1039	3	242
1039	4	98
1039	5	264
1039	6	72
1039	7	147
1039	8	242
1040	1	195
1040	2	264
1040	3	264
1040	4	264
1040	5	83
1041	1	31
1041	2	250
1041	3	182
1041	4	182
1041	5	224
1041	6	224
1049	1	224
1049	2	37
1049	3	134
1053	1	19
1053	2	275
1053	3	147
1053	4	264
1056	1	191
1056	2	31
1056	3	222
1056	4	195
1056	5	94
1056	6	94
1056	7	94
1056	8	94
1056	9	94
1060	1	195
1060	2	241
1060	3	191
1060	4	80
1060	5	80
1060	6	271
1060	7	271
1060	8	149
1060	9	149
1060	10	83
1069	1	19
1069	2	173
1069	3	80
1069	4	173
1069	5	72
1069	6	264
1071	1	117
1071	2	233
1071	3	103
1071	4	251
1071	5	134
1071	6	224
1071	7	224
1072	1	250
1072	2	250
1072	3	99
1072	4	271
1072	5	271
1072	6	271
1072	7	80
1072	8	117
1072	9	224
1072	10	224
1072	11	31
1074	1	117
1074	2	192
1074	3	191
1074	4	118
1074	5	61
1074	6	61
1074	7	264
1074	8	80
1074	9	83
1075	1	19
1075	2	19
1075	3	99
1075	4	147
1075	5	80
1075	6	264
1075	7	264
1079	1	271
1079	2	271
1079	3	271
1079	4	271
1079	5	83
1079	6	224
1079	7	224
1081	1	258
1081	2	251
1081	3	251
1081	4	117
1081	5	36
1081	6	36
1081	7	36
1081	8	36
1081	9	117
1084	1	19
1084	2	61
1084	3	147
1084	4	242
1084	5	275
1084	6	181
1084	7	181
1084	8	264
1084	9	264
1085	1	19
1085	2	19
1085	3	72
1085	4	80
1085	5	264
1085	6	181
1086	1	19
1086	2	19
1086	3	49
1086	4	147
1086	5	72
1086	6	264
1086	7	274
1087	1	19
1087	2	19
1087	3	243
1087	4	147
1087	5	72
1087	6	72
1087	7	264
1088	1	19
1088	2	19
1088	3	275
1088	4	181
1088	5	87
1088	6	264
1089	1	117
1089	2	250
1089	3	251
1089	4	251
1089	5	258
1089	6	54
1089	7	36
1089	8	224
1089	9	60
1090	1	83
1090	2	271
1090	3	80
1090	4	224
1091	1	271
1091	2	271
1091	3	271
1091	4	271
1091	5	271
1091	6	80
1091	7	34
1091	8	31
1091	9	271
1091	10	60
1091	11	60
1091	12	195
1092	1	60
1092	2	60
1092	3	60
1092	4	224
1092	5	83
1092	6	271
1092	7	271
1092	8	271
1092	9	271
1094	1	83
1094	2	99
1094	3	181
1094	4	271
1094	5	168
1094	6	250
1094	7	187
1094	8	60
1096	1	182
1096	2	182
1096	3	224
1096	4	224
1096	5	271
1096	6	264
1096	7	264
1096	8	80
1096	9	134
1096	10	134
1096	11	250
1098	1	264
1098	2	80
1098	3	271
1098	4	222
1098	5	187
1098	6	83
1099	1	99
1099	2	80
1099	3	271
1099	4	271
1099	5	271
1099	6	271
1099	7	61
1099	8	225
1099	9	31
1100	1	19
1100	2	19
1100	3	80
1100	4	181
1100	5	101
1100	6	98
1100	7	264
1100	8	264
1101	1	19
1101	2	264
1101	3	243
1101	4	275
1101	5	98
1101	6	72
1101	7	275
1103	1	19
1103	2	98
1103	3	72
1103	4	72
1103	5	264
1106	1	31
1106	2	31
1106	3	31
1106	4	225
1107	1	21
1107	2	19
1107	3	264
1107	4	147
1107	5	72
1107	6	173
1107	7	181
1108	1	43
1108	2	31
1108	3	264
1108	4	225
1109	1	19
1109	2	147
1109	3	264
1109	4	72
1109	5	49
1109	6	271
1109	7	242
1110	1	225
1110	2	31
1110	3	31
1111	1	19
1111	2	98
1111	3	72
1111	4	72
1111	5	242
1111	6	192
1111	7	147
1111	8	147
1111	9	264
1111	10	98
1111	11	184
1113	1	43
1113	2	31
1113	3	83
1113	4	191
1113	5	191
1113	6	195
1113	7	31
1113	8	225
1113	9	271
1114	1	19
1114	2	242
1114	3	243
1114	4	72
1114	5	181
1114	6	181
1114	7	98
1114	8	242
1114	9	264
1114	10	147
1114	11	264
1115	1	43
1115	2	43
1115	3	238
1115	4	271
1115	5	222
1115	6	83
1115	7	250
1115	8	250
1116	1	98
1116	2	19
1116	3	19
1116	4	147
1116	5	147
1116	6	49
1116	7	72
1116	8	264
1116	9	173
1117	1	271
1117	2	271
1117	3	271
1117	4	271
1117	5	271
1117	6	271
1117	7	271
1117	8	83
1117	9	250
1117	10	191
1117	11	191
1118	1	19
1118	2	19
1118	3	19
1118	4	173
1118	5	72
1118	6	72
1118	7	72
1119	1	43
1119	2	80
1119	3	271
1119	4	181
1119	5	195
1119	6	83
1119	7	83
1121	1	191
1121	2	80
1121	3	264
1121	4	80
1121	5	83
1121	6	173
1121	7	173
1122	1	19
1122	2	72
1122	3	264
1122	4	264
1123	1	36
1123	2	117
1123	3	250
1123	4	251
1123	5	203
1123	6	224
1124	1	19
1124	2	72
1124	3	274
1124	4	275
1124	5	147
1125	1	271
1125	2	80
1125	3	258
1125	4	258
1125	5	136
1125	6	206
1125	7	225
1125	8	225
1125	9	225
1126	1	19
1126	2	87
1126	3	72
1126	4	274
1126	5	72
1127	1	264
1127	2	191
1127	3	191
1127	4	250
1127	5	225
1127	6	264
1127	7	195
1128	1	19
1128	2	19
1128	3	271
1128	4	271
1128	5	274
1128	6	275
1129	1	61
1129	2	101
1129	3	101
1129	4	101
1129	5	225
1129	6	225
1129	7	148
1129	8	148
1129	9	87
1129	10	87
1131	1	19
1131	2	72
1131	3	271
1131	4	264
1131	5	243
1132	1	250
1132	2	90
1132	3	195
1132	4	83
1132	5	225
1132	6	195
1133	1	19
1133	2	19
1133	3	98
1133	4	264
1133	5	275
1133	6	147
1134	1	117
1134	2	36
1134	3	36
1134	4	90
1134	5	168
1134	6	224
1134	7	206
1134	8	60
1134	9	60
1134	10	60
1134	11	54
1134	12	206
1136	1	118
1136	2	258
1136	3	250
1136	4	225
1136	5	271
1136	6	271
1136	7	134
1137	1	19
1137	2	19
1137	3	72
1137	4	264
1137	5	147
1137	6	275
1137	7	98
1137	8	98
1138	1	191
1138	2	258
1138	3	241
1138	4	206
1138	5	83
1138	6	80
1138	7	271
1138	8	99
1139	1	19
1139	2	19
1139	3	101
1139	4	49
1139	5	72
1139	6	147
1139	7	147
1139	8	264
1139	9	264
1140	1	105
1140	2	99
1140	3	192
1140	4	271
1140	5	271
1140	6	271
1140	7	191
1140	8	134
1140	9	191
1142	1	19
1142	2	19
1142	3	147
1142	4	181
1142	5	275
1142	6	264
1143	1	250
1143	2	34
1143	3	34
1143	4	60
1143	5	224
1143	6	31
1143	7	250
1144	1	19
1144	2	98
1144	3	99
1144	4	99
1144	5	275
1144	6	147
1144	7	264
1145	1	182
1145	2	250
1145	3	250
1145	4	83
1145	5	225
1146	1	19
1146	2	72
1146	3	19
1146	4	98
1146	5	275
1146	6	147
1146	7	264
1147	1	173
1147	2	99
1147	3	80
1147	4	192
1147	5	61
1147	6	61
1147	7	61
1147	8	83
1148	1	19
1148	2	101
1148	3	173
1148	4	264
1149	1	61
1149	2	61
1149	3	80
1149	4	83
1149	5	99
1149	6	192
1152	1	19
1152	2	98
1152	3	275
1152	4	275
1152	5	147
1152	6	147
1152	7	264
1153	1	19
1153	2	98
1153	3	243
1153	4	275
1153	5	28
1153	6	264
1154	1	271
1154	2	271
1154	3	134
1154	4	191
1155	1	173
1155	2	98
1155	3	19
1155	4	72
1155	5	49
1155	6	49
1155	7	264
1156	1	241
1156	2	117
1156	3	191
1156	4	134
1156	5	224
1156	6	225
1157	1	19
1157	2	19
1157	3	98
1157	4	173
1157	5	72
1157	6	72
1157	7	264
1157	8	72
1158	1	258
1158	2	258
1158	3	31
1158	4	173
1158	5	173
1158	6	173
1159	1	19
1159	2	264
1159	3	271
1159	4	72
1159	5	275
1159	6	264
1159	7	147
1159	8	173
1160	1	238
1160	2	222
1160	3	271
1160	4	90
1160	5	250
1160	6	134
1166	1	19
1166	2	19
1166	3	264
1166	4	99
1167	1	99
1167	2	49
1167	3	49
1167	4	49
1167	5	258
1167	6	61
1167	7	271
1167	8	87
1168	1	19
1168	2	99
1168	3	275
1168	4	275
1168	5	243
1168	6	72
1168	7	264
1169	1	43
1169	2	43
1169	3	80
1169	4	271
1169	5	271
1169	6	31
1169	7	31
1169	8	31
1169	9	60
1169	10	224
1170	1	80
1170	2	19
1170	3	72
1170	4	87
1170	5	264
1170	6	101
1170	7	264
1171	1	118
1171	2	191
1171	3	258
1171	4	250
1171	5	136
1171	6	225
1171	7	258
1171	8	49
1172	1	19
1172	2	19
1172	3	87
1172	4	271
1172	5	99
1172	6	264
1175	1	19
1175	2	87
1175	3	173
1175	4	275
1175	5	99
1175	6	264
1176	1	191
1176	2	149
1176	3	61
1176	4	61
1176	5	80
1176	6	271
1176	7	271
1176	8	271
1176	9	271
1176	10	80
1176	11	206
1176	12	31
1176	13	206
1177	1	43
1177	2	43
1177	3	250
1177	4	31
1177	5	61
1177	6	160
1177	7	222
1177	8	225
1177	9	195
1179	1	173
1179	2	242
1179	3	173
1179	4	99
1179	5	19
1179	6	99
1179	7	264
1183	1	19
1183	2	275
1183	3	101
1183	4	275
1183	5	147
1183	6	147
1183	7	264
1184	1	99
1184	2	250
1184	3	250
1184	4	225
1184	5	83
1185	1	241
1185	2	254
1185	3	182
1185	4	225
1185	5	251
1185	6	251
1185	7	251
1185	8	225
1185	9	225
1187	1	19
1187	2	99
1187	3	242
1187	4	264
1188	1	117
1188	2	191
1188	3	258
1188	4	99
1188	5	233
1188	6	61
1188	7	61
1188	8	61
1188	9	134
1188	10	224
1189	1	19
1189	2	21
1189	3	80
1189	4	275
1189	5	72
1189	6	173
1189	7	87
1189	8	173
1189	9	147
1189	10	271
1189	11	87
1189	12	264
1190	1	238
1190	2	60
1190	3	60
1190	4	224
1190	5	222
1190	6	187
1190	7	31
1190	8	90
1190	9	250
1191	1	19
1191	2	19
1191	3	19
1191	4	98
1191	5	147
1191	6	274
